MEDIDAS#es,MEDIDAS_CODE,EDAD#es,EDAD_CODE,PAIS_RESIDENCIA#es,PAIS_RESIDENCIA_CODE,TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es,ESTADO_OBSERVACION_CODE,NOTAS_OBSERVACION
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Primer trimestre,2024-Q1,Hombres,M,Canarias,ES70,871939,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Segundo trimestre,2024-Q2,Hombres,M,Canarias,ES70,542598,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Tercer trimestre,2024-Q3,Hombres,M,Canarias,ES70,608474,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024 Cuarto trimestre,2024-Q4,Hombres,M,Canarias,ES70,880957,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2024,2024,Hombres,M,Canarias,ES70,2903968,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Primer trimestre,2025-Q1,Hombres,M,Canarias,ES70,922897,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Segundo trimestre,2025-Q2,Hombres,M,Canarias,ES70,620627,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Tercer trimestre,2025-Q3,Hombres,M,Canarias,ES70,664327,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025 Cuarto trimestre,2025-Q4,Hombres,M,Canarias,ES70,924686,,,,
Turistas,TURISTAS,Total,_T,Otro,_O,2025,2025,Hombres,M,Canarias,ES70,3132888,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Primer trimestre,2018-Q1,Hombres,M,Canarias,ES70,473293,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Segundo trimestre,2018-Q2,Hombres,M,Canarias,ES70,444508,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Tercer trimestre,2018-Q3,Hombres,M,Canarias,ES70,450787,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018 Cuarto trimestre,2018-Q4,Hombres,M,Canarias,ES70,505408,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2018,2018,Hombres,M,Canarias,ES70,1873996,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Primer trimestre,2019-Q1,Hombres,M,Canarias,ES70,456874,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Segundo trimestre,2019-Q2,Hombres,M,Canarias,ES70,451737,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Tercer trimestre,2019-Q3,Hombres,M,Canarias,ES70,445690,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019 Cuarto trimestre,2019-Q4,Hombres,M,Canarias,ES70,489656,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2019,2019,Hombres,M,Canarias,ES70,1843957,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Primer trimestre,2020-Q1,Hombres,M,Canarias,ES70,364169,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Segundo trimestre,2020-Q2,Hombres,M,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Tercer trimestre,2020-Q3,Hombres,M,Canarias,ES70,48822,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020 Cuarto trimestre,2020-Q4,Hombres,M,Canarias,ES70,61954,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2020,2020,Hombres,M,Canarias,ES70,474946,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Primer trimestre,2021-Q1,Hombres,M,Canarias,ES70,3417,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Segundo trimestre,2021-Q2,Hombres,M,Canarias,ES70,8106,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Tercer trimestre,2021-Q3,Hombres,M,Canarias,ES70,130547,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021 Cuarto trimestre,2021-Q4,Hombres,M,Canarias,ES70,342424,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2021,2021,Hombres,M,Canarias,ES70,484495,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Primer trimestre,2022-Q1,Hombres,M,Canarias,ES70,375317,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Segundo trimestre,2022-Q2,Hombres,M,Canarias,ES70,483460,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Tercer trimestre,2022-Q3,Hombres,M,Canarias,ES70,484172,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022 Cuarto trimestre,2022-Q4,Hombres,M,Canarias,ES70,557508,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2022,2022,Hombres,M,Canarias,ES70,1900457,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Primer trimestre,2023-Q1,Hombres,M,Canarias,ES70,480203,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Segundo trimestre,2023-Q2,Hombres,M,Canarias,ES70,505460,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Tercer trimestre,2023-Q3,Hombres,M,Canarias,ES70,519217,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023 Cuarto trimestre,2023-Q4,Hombres,M,Canarias,ES70,616357,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2023,2023,Hombres,M,Canarias,ES70,2121237,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2024 Primer trimestre,2024-Q1,Hombres,M,Canarias,ES70,582476,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2024 Segundo trimestre,2024-Q2,Hombres,M,Canarias,ES70,572714,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2024 Tercer trimestre,2024-Q3,Hombres,M,Canarias,ES70,556305,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2024 Cuarto trimestre,2024-Q4,Hombres,M,Canarias,ES70,665552,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2024,2024,Hombres,M,Canarias,ES70,2377048,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2025 Primer trimestre,2025-Q1,Hombres,M,Canarias,ES70,600298,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2025 Segundo trimestre,2025-Q2,Hombres,M,Canarias,ES70,569856,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2025 Tercer trimestre,2025-Q3,Hombres,M,Canarias,ES70,558650,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2025 Cuarto trimestre,2025-Q4,Hombres,M,Canarias,ES70,634176,,,,
Turistas,TURISTAS,Total,_T,Reino Unido,GB,2025,2025,Hombres,M,Canarias,ES70,2362980,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2018 Primer trimestre,2018-Q1,Hombres,M,Canarias,ES70,176482,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2018 Segundo trimestre,2018-Q2,Hombres,M,Canarias,ES70,208588,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2018 Tercer trimestre,2018-Q3,Hombres,M,Canarias,ES70,245311,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2018 Cuarto trimestre,2018-Q4,Hombres,M,Canarias,ES70,175766,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2018,2018,Hombres,M,Canarias,ES70,806147,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2019 Primer trimestre,2019-Q1,Hombres,M,Canarias,ES70,212418,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2019 Segundo trimestre,2019-Q2,Hombres,M,Canarias,ES70,242966,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2019 Tercer trimestre,2019-Q3,Hombres,M,Canarias,ES70,294335,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2019 Cuarto trimestre,2019-Q4,Hombres,M,Canarias,ES70,201539,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2019,2019,Hombres,M,Canarias,ES70,951257,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2020 Primer trimestre,2020-Q1,Hombres,M,Canarias,ES70,153501,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2020 Segundo trimestre,2020-Q2,Hombres,M,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2020 Tercer trimestre,2020-Q3,Hombres,M,Canarias,ES70,142729,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2020 Cuarto trimestre,2020-Q4,Hombres,M,Canarias,ES70,89294,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2020,2020,Hombres,M,Canarias,ES70,385524,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2021 Primer trimestre,2021-Q1,Hombres,M,Canarias,ES70,56290,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2021 Segundo trimestre,2021-Q2,Hombres,M,Canarias,ES70,115915,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2021 Tercer trimestre,2021-Q3,Hombres,M,Canarias,ES70,273001,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2021 Cuarto trimestre,2021-Q4,Hombres,M,Canarias,ES70,198920,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2021,2021,Hombres,M,Canarias,ES70,644126,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2022 Primer trimestre,2022-Q1,Hombres,M,Canarias,ES70,160447,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2022 Segundo trimestre,2022-Q2,Hombres,M,Canarias,ES70,238641,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2022 Tercer trimestre,2022-Q3,Hombres,M,Canarias,ES70,287086,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2022 Cuarto trimestre,2022-Q4,Hombres,M,Canarias,ES70,213910,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2022,2022,Hombres,M,Canarias,ES70,900084,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2023 Primer trimestre,2023-Q1,Hombres,M,Canarias,ES70,187271,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2023 Segundo trimestre,2023-Q2,Hombres,M,Canarias,ES70,213289,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2023 Tercer trimestre,2023-Q3,Hombres,M,Canarias,ES70,279117,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2023 Cuarto trimestre,2023-Q4,Hombres,M,Canarias,ES70,188911,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2023,2023,Hombres,M,Canarias,ES70,868588,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2024 Primer trimestre,2024-Q1,Hombres,M,Canarias,ES70,196380,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2024 Segundo trimestre,2024-Q2,Hombres,M,Canarias,ES70,227153,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2024 Tercer trimestre,2024-Q3,Hombres,M,Canarias,ES70,269989,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2024 Cuarto trimestre,2024-Q4,Hombres,M,Canarias,ES70,202185,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2024,2024,Hombres,M,Canarias,ES70,895706,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2025 Primer trimestre,2025-Q1,Hombres,M,Canarias,ES70,187172,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2025 Segundo trimestre,2025-Q2,Hombres,M,Canarias,ES70,240509,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2025 Tercer trimestre,2025-Q3,Hombres,M,Canarias,ES70,297226,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2025 Cuarto trimestre,2025-Q4,Hombres,M,Canarias,ES70,207762,,,,
Turistas,TURISTAS,Total,_T,España (excluida Canarias),ES_XIC,2025,2025,Hombres,M,Canarias,ES70,933324,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2018 Primer trimestre,2018-Q1,Hombres,M,Canarias,ES70,376261,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2018 Segundo trimestre,2018-Q2,Hombres,M,Canarias,ES70,313163,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2018 Tercer trimestre,2018-Q3,Hombres,M,Canarias,ES70,309875,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2018 Cuarto trimestre,2018-Q4,Hombres,M,Canarias,ES70,387395,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2018,2018,Hombres,M,Canarias,ES70,1386694,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2019 Primer trimestre,2019-Q1,Hombres,M,Canarias,ES70,371885,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2019 Segundo trimestre,2019-Q2,Hombres,M,Canarias,ES70,255554,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2019 Tercer trimestre,2019-Q3,Hombres,M,Canarias,ES70,243274,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2019 Cuarto trimestre,2019-Q4,Hombres,M,Canarias,ES70,384247,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2019,2019,Hombres,M,Canarias,ES70,1254961,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2020 Primer trimestre,2020-Q1,Hombres,M,Canarias,ES70,286689,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2020 Segundo trimestre,2020-Q2,Hombres,M,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,Total,_T,Alemania,DE,2020 Tercer trimestre,2020-Q3,Hombres,M,Canarias,ES70,68551,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2020 Cuarto trimestre,2020-Q4,Hombres,M,Canarias,ES70,69360,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2020,2020,Hombres,M,Canarias,ES70,424600,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2021 Primer trimestre,2021-Q1,Hombres,M,Canarias,ES70,48104,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2021 Segundo trimestre,2021-Q2,Hombres,M,Canarias,ES70,70122,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2021 Tercer trimestre,2021-Q3,Hombres,M,Canarias,ES70,160020,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2021 Cuarto trimestre,2021-Q4,Hombres,M,Canarias,ES70,320510,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2021,2021,Hombres,M,Canarias,ES70,598755,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2022 Primer trimestre,2022-Q1,Hombres,M,Canarias,ES70,247786,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2022 Segundo trimestre,2022-Q2,Hombres,M,Canarias,ES70,243688,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2022 Tercer trimestre,2022-Q3,Hombres,M,Canarias,ES70,217844,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2022 Cuarto trimestre,2022-Q4,Hombres,M,Canarias,ES70,327878,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2022,2022,Hombres,M,Canarias,ES70,1037197,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2023 Primer trimestre,2023-Q1,Hombres,M,Canarias,ES70,332312,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2023 Segundo trimestre,2023-Q2,Hombres,M,Canarias,ES70,248498,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2023 Tercer trimestre,2023-Q3,Hombres,M,Canarias,ES70,207798,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2023 Cuarto trimestre,2023-Q4,Hombres,M,Canarias,ES70,392765,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2023,2023,Hombres,M,Canarias,ES70,1181373,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2024 Primer trimestre,2024-Q1,Hombres,M,Canarias,ES70,411693,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2024 Segundo trimestre,2024-Q2,Hombres,M,Canarias,ES70,247280,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2024 Tercer trimestre,2024-Q3,Hombres,M,Canarias,ES70,226146,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2024 Cuarto trimestre,2024-Q4,Hombres,M,Canarias,ES70,435843,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2024,2024,Hombres,M,Canarias,ES70,1320962,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2025 Primer trimestre,2025-Q1,Hombres,M,Canarias,ES70,401299,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2025 Segundo trimestre,2025-Q2,Hombres,M,Canarias,ES70,279029,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2025 Tercer trimestre,2025-Q3,Hombres,M,Canarias,ES70,250392,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2025 Cuarto trimestre,2025-Q4,Hombres,M,Canarias,ES70,415123,,,,
Turistas,TURISTAS,Total,_T,Alemania,DE,2025,2025,Hombres,M,Canarias,ES70,1345843,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2018 Primer trimestre,2018-Q1,Mujeres,F,Canarias,ES70,1187822,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2018 Segundo trimestre,2018-Q2,Mujeres,F,Canarias,ES70,841501,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2018 Tercer trimestre,2018-Q3,Mujeres,F,Canarias,ES70,714067,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2018 Cuarto trimestre,2018-Q4,Mujeres,F,Canarias,ES70,1120486,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2018,2018,Mujeres,F,Canarias,ES70,3863876,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2019 Primer trimestre,2019-Q1,Mujeres,F,Canarias,ES70,1114872,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2019 Segundo trimestre,2019-Q2,Mujeres,F,Canarias,ES70,850075,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2019 Tercer trimestre,2019-Q3,Mujeres,F,Canarias,ES70,715556,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2019 Cuarto trimestre,2019-Q4,Mujeres,F,Canarias,ES70,1156624,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2019,2019,Mujeres,F,Canarias,ES70,3837128,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2020 Primer trimestre,2020-Q1,Mujeres,F,Canarias,ES70,912248,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2020 Segundo trimestre,2020-Q2,Mujeres,F,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2020 Tercer trimestre,2020-Q3,Mujeres,F,Canarias,ES70,136338,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2020 Cuarto trimestre,2020-Q4,Mujeres,F,Canarias,ES70,133577,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2020,2020,Mujeres,F,Canarias,ES70,1182163,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2021 Primer trimestre,2021-Q1,Mujeres,F,Canarias,ES70,73051,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2021 Segundo trimestre,2021-Q2,Mujeres,F,Canarias,ES70,127510,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2021 Tercer trimestre,2021-Q3,Mujeres,F,Canarias,ES70,353346,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2021 Cuarto trimestre,2021-Q4,Mujeres,F,Canarias,ES70,750303,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2021,2021,Mujeres,F,Canarias,ES70,1304210,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2022 Primer trimestre,2022-Q1,Mujeres,F,Canarias,ES70,790980,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2022 Segundo trimestre,2022-Q2,Mujeres,F,Canarias,ES70,847971,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2022 Tercer trimestre,2022-Q3,Mujeres,F,Canarias,ES70,688124,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2022 Cuarto trimestre,2022-Q4,Mujeres,F,Canarias,ES70,1042293,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2022,2022,Mujeres,F,Canarias,ES70,3369367,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2023 Primer trimestre,2023-Q1,Mujeres,F,Canarias,ES70,1133038,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2023 Segundo trimestre,2023-Q2,Mujeres,F,Canarias,ES70,763077,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2023 Tercer trimestre,2023-Q3,Mujeres,F,Canarias,ES70,679854,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2023 Cuarto trimestre,2023-Q4,Mujeres,F,Canarias,ES70,1172203,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2023,2023,Mujeres,F,Canarias,ES70,3748172,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2024 Primer trimestre,2024-Q1,Mujeres,F,Canarias,ES70,1244640,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2024 Segundo trimestre,2024-Q2,Mujeres,F,Canarias,ES70,812430,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2024 Tercer trimestre,2024-Q3,Mujeres,F,Canarias,ES70,738333,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2024 Cuarto trimestre,2024-Q4,Mujeres,F,Canarias,ES70,1316339,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2024,2024,Mujeres,F,Canarias,ES70,4111742,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2025 Primer trimestre,2025-Q1,Mujeres,F,Canarias,ES70,1315882,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2025 Segundo trimestre,2025-Q2,Mujeres,F,Canarias,ES70,961912,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2025 Tercer trimestre,2025-Q3,Mujeres,F,Canarias,ES70,802359,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2025 Cuarto trimestre,2025-Q4,Mujeres,F,Canarias,ES70,1330455,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Total,_T,2025,2025,Mujeres,F,Canarias,ES70,4410608,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2018 Primer trimestre,2018-Q1,Mujeres,F,Canarias,ES70,503999,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2018 Segundo trimestre,2018-Q2,Mujeres,F,Canarias,ES70,268811,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2018 Tercer trimestre,2018-Q3,Mujeres,F,Canarias,ES70,203953,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2018 Cuarto trimestre,2018-Q4,Mujeres,F,Canarias,ES70,423252,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2018,2018,Mujeres,F,Canarias,ES70,1400015,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2019 Primer trimestre,2019-Q1,Mujeres,F,Canarias,ES70,457967,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2019 Segundo trimestre,2019-Q2,Mujeres,F,Canarias,ES70,264755,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2019 Tercer trimestre,2019-Q3,Mujeres,F,Canarias,ES70,195776,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2019 Cuarto trimestre,2019-Q4,Mujeres,F,Canarias,ES70,447046,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2019,2019,Mujeres,F,Canarias,ES70,1365544,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2020 Primer trimestre,2020-Q1,Mujeres,F,Canarias,ES70,372090,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2020 Segundo trimestre,2020-Q2,Mujeres,F,Canarias,ES70,,,Valor no disponible; el dato no existe,M,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2020 Tercer trimestre,2020-Q3,Mujeres,F,Canarias,ES70,34955,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2020 Cuarto trimestre,2020-Q4,Mujeres,F,Canarias,ES70,38788,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2020,2020,Mujeres,F,Canarias,ES70,445832,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2021 Primer trimestre,2021-Q1,Mujeres,F,Canarias,ES70,35154,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2021 Segundo trimestre,2021-Q2,Mujeres,F,Canarias,ES70,55903,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2021 Tercer trimestre,2021-Q3,Mujeres,F,Canarias,ES70,115702,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2021 Cuarto trimestre,2021-Q4,Mujeres,F,Canarias,ES70,305831,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2021,2021,Mujeres,F,Canarias,ES70,512590,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2022 Primer trimestre,2022-Q1,Mujeres,F,Canarias,ES70,306320,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2022 Segundo trimestre,2022-Q2,Mujeres,F,Canarias,ES70,272213,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2022 Tercer trimestre,2022-Q3,Mujeres,F,Canarias,ES70,204934,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2022 Cuarto trimestre,2022-Q4,Mujeres,F,Canarias,ES70,400410,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2022,2022,Mujeres,F,Canarias,ES70,1183877,,,,
Turistas,TURISTAS,44 años o más,Y_GE44,Otro,_O,2023 Primer trimestre,2023-Q1,Mujeres,F,Canarias,ES70,430353,,,,
